Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2021-09-15-ps2017-118-02-012-008	ParlaMint-CZ_2021-09-15-ps2017-118-02-012-008.u1	Parliament of the Czech Republic, Chamber of Deputies, 2021-09-15	2021-09-15	Lower house	ps2017	-	ps2017/118	ps2017/118/02	ps2017/118/008	COVID	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2021-09-15-ps2017-118-02-012-008	ParlaMint-CZ_2021-09-15-ps2017-118-02-012-008.u2	Parliament of the Czech Republic, Chamber of Deputies, 2021-09-15	2021-09-15	Lower house	ps2017	-	ps2017/118	ps2017/118/02	ps2017/118/008	COVID	English	Guest	notMP	Minister	-	-	-	-	KarelHavlicek.1969	Havlíček, Karel	M	1969	
ParlaMint-CZ-en_2021-09-15-ps2017-118-02-012-008	ParlaMint-CZ_2021-09-15-ps2017-118-02-012-008.u3	Parliament of the Czech Republic, Chamber of Deputies, 2021-09-15	2021-09-15	Lower house	ps2017	-	ps2017/118	ps2017/118/02	ps2017/118/008	COVID	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2021-09-15-ps2017-118-02-012-008	ParlaMint-CZ_2021-09-15-ps2017-118-02-012-008.u4	Parliament of the Czech Republic, Chamber of Deputies, 2021-09-15	2021-09-15	Lower house	ps2017	-	ps2017/118	ps2017/118/02	ps2017/118/008	COVID	English	Guest	MP	notMinister	-	-	-	-	HanaZakova	Žáková, Hana	F	-	
ParlaMint-CZ-en_2021-09-15-ps2017-118-02-012-008	ParlaMint-CZ_2021-09-15-ps2017-118-02-012-008.u5	Parliament of the Czech Republic, Chamber of Deputies, 2021-09-15	2021-09-15	Lower house	ps2017	-	ps2017/118	ps2017/118/02	ps2017/118/008	COVID	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2021-09-15-ps2017-118-02-012-008	ParlaMint-CZ_2021-09-15-ps2017-118-02-012-008.u6	Parliament of the Czech Republic, Chamber of Deputies, 2021-09-15	2021-09-15	Lower house	ps2017	-	ps2017/118	ps2017/118/02	ps2017/118/008	COVID	English	Guest	MP	notMinister	-	-	-	-	HanaZakova	Žáková, Hana	F	-	
ParlaMint-CZ-en_2021-09-15-ps2017-118-02-012-008	ParlaMint-CZ_2021-09-15-ps2017-118-02-012-008.u7	Parliament of the Czech Republic, Chamber of Deputies, 2021-09-15	2021-09-15	Lower house	ps2017	-	ps2017/118	ps2017/118/02	ps2017/118/008	COVID	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2021-09-15-ps2017-118-02-012-008	ParlaMint-CZ_2021-09-15-ps2017-118-02-012-008.u8	Parliament of the Czech Republic, Chamber of Deputies, 2021-09-15	2021-09-15	Lower house	ps2017	-	ps2017/118	ps2017/118/02	ps2017/118/008	COVID	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	PetrDolinek.1981	Dolínek, Petr	M	1981	
ParlaMint-CZ-en_2021-09-15-ps2017-118-02-012-008	ParlaMint-CZ_2021-09-15-ps2017-118-02-012-008.u9	Parliament of the Czech Republic, Chamber of Deputies, 2021-09-15	2021-09-15	Lower house	ps2017	-	ps2017/118	ps2017/118/02	ps2017/118/008	COVID	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2021-09-15-ps2017-118-02-012-008	ParlaMint-CZ_2021-09-15-ps2017-118-02-012-008.u10	Parliament of the Czech Republic, Chamber of Deputies, 2021-09-15	2021-09-15	Lower house	ps2017	-	ps2017/118	ps2017/118/02	ps2017/118/008	COVID	English	Regular	MP	notMinister	TOP09	Political group TOP 09	Opposition	Centre-right	HelenaLangsadlova.1963	Langšádlová, Helena	F	1963	
