Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2020-04-08-ps2017-044-02-008-009	ParlaMint-CZ_2020-04-08-ps2017-044-02-008-009.u1	Parliament of the Czech Republic, Chamber of Deputies, 2020-04-08	2020-04-08	Lower house	ps2017	-	ps2017/044	ps2017/044/02	ps2017/044/009	COVID	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2020-04-08-ps2017-044-02-008-009	ParlaMint-CZ_2020-04-08-ps2017-044-02-008-009.u2	Parliament of the Czech Republic, Chamber of Deputies, 2020-04-08	2020-04-08	Lower house	ps2017	-	ps2017/044	ps2017/044/02	ps2017/044/009	COVID	English	Guest	notMP	Minister	-	-	-	-	KarelHavlicek.1969	Havlíček, Karel	M	1969	
ParlaMint-CZ-en_2020-04-08-ps2017-044-02-008-009	ParlaMint-CZ_2020-04-08-ps2017-044-02-008-009.u3	Parliament of the Czech Republic, Chamber of Deputies, 2020-04-08	2020-04-08	Lower house	ps2017	-	ps2017/044	ps2017/044/02	ps2017/044/009	COVID	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2020-04-08-ps2017-044-02-008-009	ParlaMint-CZ_2020-04-08-ps2017-044-02-008-009.u4	Parliament of the Czech Republic, Chamber of Deputies, 2020-04-08	2020-04-08	Lower house	ps2017	-	ps2017/044	ps2017/044/02	ps2017/044/009	COVID	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	PetrDolinek.1981	Dolínek, Petr	M	1981	
ParlaMint-CZ-en_2020-04-08-ps2017-044-02-008-009	ParlaMint-CZ_2020-04-08-ps2017-044-02-008-009.u5	Parliament of the Czech Republic, Chamber of Deputies, 2020-04-08	2020-04-08	Lower house	ps2017	-	ps2017/044	ps2017/044/02	ps2017/044/009	COVID	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2020-04-08-ps2017-044-02-008-009	ParlaMint-CZ_2020-04-08-ps2017-044-02-008-009.u6	Parliament of the Czech Republic, Chamber of Deputies, 2020-04-08	2020-04-08	Lower house	ps2017	-	ps2017/044	ps2017/044/02	ps2017/044/009	COVID	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RomanKubicek.1963	Kubíček, Roman	M	1963	
ParlaMint-CZ-en_2020-04-08-ps2017-044-02-008-009	ParlaMint-CZ_2020-04-08-ps2017-044-02-008-009.u7	Parliament of the Czech Republic, Chamber of Deputies, 2020-04-08	2020-04-08	Lower house	ps2017	-	ps2017/044	ps2017/044/02	ps2017/044/009	COVID	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2020-04-08-ps2017-044-02-008-009	ParlaMint-CZ_2020-04-08-ps2017-044-02-008-009.u8	Parliament of the Czech Republic, Chamber of Deputies, 2020-04-08	2020-04-08	Lower house	ps2017	-	ps2017/044	ps2017/044/02	ps2017/044/009	COVID	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	BarboraKoranova.1984	Kořanová, Barbora	F	1984	
ParlaMint-CZ-en_2020-04-08-ps2017-044-02-008-009	ParlaMint-CZ_2020-04-08-ps2017-044-02-008-009.u9	Parliament of the Czech Republic, Chamber of Deputies, 2020-04-08	2020-04-08	Lower house	ps2017	-	ps2017/044	ps2017/044/02	ps2017/044/009	COVID	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2020-04-08-ps2017-044-02-008-009	ParlaMint-CZ_2020-04-08-ps2017-044-02-008-009.u10	Parliament of the Czech Republic, Chamber of Deputies, 2020-04-08	2020-04-08	Lower house	ps2017	-	ps2017/044	ps2017/044/02	ps2017/044/009	COVID	English	Regular	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	LucieSafrankova.1987	Šafránková, Lucie	F	1987	
