Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2019-01-23-ps2017-026-02-002-146	ParlaMint-CZ_2019-01-23-ps2017-026-02-002-146.u1	Parliament of the Czech Republic, Chamber of Deputies, 2019-01-23	2019-01-23	Lower house	ps2017	-	ps2017/026	ps2017/026/02	ps2017/026/146	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2019-01-23-ps2017-026-02-002-146	ParlaMint-CZ_2019-01-23-ps2017-026-02-002-146.u2	Parliament of the Czech Republic, Chamber of Deputies, 2019-01-23	2019-01-23	Lower house	ps2017	-	ps2017/026	ps2017/026/02	ps2017/026/146	Reference	English	Regular	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	MikulasFerjencik.1987	Ferjenčík, Mikuláš	M	1987	
ParlaMint-CZ-en_2019-01-23-ps2017-026-02-002-146	ParlaMint-CZ_2019-01-23-ps2017-026-02-002-146.u3	Parliament of the Czech Republic, Chamber of Deputies, 2019-01-23	2019-01-23	Lower house	ps2017	-	ps2017/026	ps2017/026/02	ps2017/026/146	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2019-01-23-ps2017-026-02-002-146	ParlaMint-CZ_2019-01-23-ps2017-026-02-002-146.u4	Parliament of the Czech Republic, Chamber of Deputies, 2019-01-23	2019-01-23	Lower house	ps2017	-	ps2017/026	ps2017/026/02	ps2017/026/146	Reference	English	Regular	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Opposition	Centre to centre-right	MarekVyborny.1976	Výborný, Marek	M	1976	
ParlaMint-CZ-en_2019-01-23-ps2017-026-02-002-146	ParlaMint-CZ_2019-01-23-ps2017-026-02-002-146.u5	Parliament of the Czech Republic, Chamber of Deputies, 2019-01-23	2019-01-23	Lower house	ps2017	-	ps2017/026	ps2017/026/02	ps2017/026/146	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2019-01-23-ps2017-026-02-002-146	ParlaMint-CZ_2019-01-23-ps2017-026-02-002-146.u6	Parliament of the Czech Republic, Chamber of Deputies, 2019-01-23	2019-01-23	Lower house	ps2017	-	ps2017/026	ps2017/026/02	ps2017/026/146	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	JaroslavFaltynek.1962	Faltýnek, Jaroslav	M	1962	
ParlaMint-CZ-en_2019-01-23-ps2017-026-02-002-146	ParlaMint-CZ_2019-01-23-ps2017-026-02-002-146.u7	Parliament of the Czech Republic, Chamber of Deputies, 2019-01-23	2019-01-23	Lower house	ps2017	-	ps2017/026	ps2017/026/02	ps2017/026/146	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2019-01-23-ps2017-026-02-002-146	ParlaMint-CZ_2019-01-23-ps2017-026-02-002-146.u8	Parliament of the Czech Republic, Chamber of Deputies, 2019-01-23	2019-01-23	Lower house	ps2017	-	ps2017/026	ps2017/026/02	ps2017/026/146	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	ZbynekStanjura.1964	Stanjura, Zbyněk	M	1964	
ParlaMint-CZ-en_2019-01-23-ps2017-026-02-002-146	ParlaMint-CZ_2019-01-23-ps2017-026-02-002-146.u9	Parliament of the Czech Republic, Chamber of Deputies, 2019-01-23	2019-01-23	Lower house	ps2017	-	ps2017/026	ps2017/026/02	ps2017/026/146	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2019-01-23-ps2017-026-02-002-146	ParlaMint-CZ_2019-01-23-ps2017-026-02-002-146.u10	Parliament of the Czech Republic, Chamber of Deputies, 2019-01-23	2019-01-23	Lower house	ps2017	-	ps2017/026	ps2017/026/02	ps2017/026/146	Reference	English	Regular	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	MikulasFerjencik.1987	Ferjenčík, Mikuláš	M	1987	
