Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2019-11-08-ps2017-035-11-006-211	ParlaMint-CZ_2019-11-08-ps2017-035-11-006-211.u1	Parliament of the Czech Republic, Chamber of Deputies, 2019-11-08	2019-11-08	Lower house	ps2017	-	ps2017/035	ps2017/035/11	ps2017/035/211	Reference	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2019-11-08-ps2017-035-11-006-211	ParlaMint-CZ_2019-11-08-ps2017-035-11-006-211.u2	Parliament of the Czech Republic, Chamber of Deputies, 2019-11-08	2019-11-08	Lower house	ps2017	-	ps2017/035	ps2017/035/11	ps2017/035/211	Reference	English	Regular	MP	Minister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	KlaraDostalova.1971	Dostálová, Klára	F	1971	
ParlaMint-CZ-en_2019-11-08-ps2017-035-11-006-211	ParlaMint-CZ_2019-11-08-ps2017-035-11-006-211.u3	Parliament of the Czech Republic, Chamber of Deputies, 2019-11-08	2019-11-08	Lower house	ps2017	-	ps2017/035	ps2017/035/11	ps2017/035/211	Reference	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2019-11-08-ps2017-035-11-006-211	ParlaMint-CZ_2019-11-08-ps2017-035-11-006-211.u4	Parliament of the Czech Republic, Chamber of Deputies, 2019-11-08	2019-11-08	Lower house	ps2017	-	ps2017/035	ps2017/035/11	ps2017/035/211	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	PatrikNacher.1974	Nacher, Patrik	M	1974	
ParlaMint-CZ-en_2019-11-08-ps2017-035-11-006-211	ParlaMint-CZ_2019-11-08-ps2017-035-11-006-211.u5	Parliament of the Czech Republic, Chamber of Deputies, 2019-11-08	2019-11-08	Lower house	ps2017	-	ps2017/035	ps2017/035/11	ps2017/035/211	Reference	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2019-11-08-ps2017-035-11-006-211	ParlaMint-CZ_2019-11-08-ps2017-035-11-006-211.u6	Parliament of the Czech Republic, Chamber of Deputies, 2019-11-08	2019-11-08	Lower house	ps2017	-	ps2017/035	ps2017/035/11	ps2017/035/211	Reference	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2019-11-08-ps2017-035-11-006-211	ParlaMint-CZ_2019-11-08-ps2017-035-11-006-211.u7	Parliament of the Czech Republic, Chamber of Deputies, 2019-11-08	2019-11-08	Lower house	ps2017	-	ps2017/035	ps2017/035/11	ps2017/035/211	Reference	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2019-11-08-ps2017-035-11-006-211	ParlaMint-CZ_2019-11-08-ps2017-035-11-006-211.u8	Parliament of the Czech Republic, Chamber of Deputies, 2019-11-08	2019-11-08	Lower house	ps2017	-	ps2017/035	ps2017/035/11	ps2017/035/211	Reference	English	Regular	MP	Minister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	KlaraDostalova.1971	Dostálová, Klára	F	1971	
ParlaMint-CZ-en_2019-11-08-ps2017-035-11-006-211	ParlaMint-CZ_2019-11-08-ps2017-035-11-006-211.u9	Parliament of the Czech Republic, Chamber of Deputies, 2019-11-08	2019-11-08	Lower house	ps2017	-	ps2017/035	ps2017/035/11	ps2017/035/211	Reference	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2019-11-08-ps2017-035-11-006-211	ParlaMint-CZ_2019-11-08-ps2017-035-11-006-211.u10	Parliament of the Czech Republic, Chamber of Deputies, 2019-11-08	2019-11-08	Lower house	ps2017	-	ps2017/035	ps2017/035/11	ps2017/035/211	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	PatrikNacher.1974	Nacher, Patrik	M	1974	
