Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2019-03-27-ps2017-027-10-017-159	ParlaMint-CZ_2019-03-27-ps2017-027-10-017-159.u1	Parliament of the Czech Republic, Chamber of Deputies, 2019-03-27	2019-03-27	Lower house	ps2017	-	ps2017/027	ps2017/027/10	ps2017/027/159	Reference	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2019-03-27-ps2017-027-10-017-159	ParlaMint-CZ_2019-03-27-ps2017-027-10-017-159.u2	Parliament of the Czech Republic, Chamber of Deputies, 2019-03-27	2019-03-27	Lower house	ps2017	-	ps2017/027	ps2017/027/10	ps2017/027/159	Reference	English	Regular	notMP	Minister	-	-	-	-	JanaMalacova.1981	Maláčová, Jana	F	1981	
ParlaMint-CZ-en_2019-03-27-ps2017-027-10-017-159	ParlaMint-CZ_2019-03-27-ps2017-027-10-017-159.u3	Parliament of the Czech Republic, Chamber of Deputies, 2019-03-27	2019-03-27	Lower house	ps2017	-	ps2017/027	ps2017/027/10	ps2017/027/159	Reference	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2019-03-27-ps2017-027-10-017-159	ParlaMint-CZ_2019-03-27-ps2017-027-10-017-159.u4	Parliament of the Czech Republic, Chamber of Deputies, 2019-03-27	2019-03-27	Lower house	ps2017	-	ps2017/027	ps2017/027/10	ps2017/027/159	Reference	English	Regular	notMP	Minister	-	-	-	-	JanaMalacova.1981	Maláčová, Jana	F	1981	
ParlaMint-CZ-en_2019-03-27-ps2017-027-10-017-159	ParlaMint-CZ_2019-03-27-ps2017-027-10-017-159.u5	Parliament of the Czech Republic, Chamber of Deputies, 2019-03-27	2019-03-27	Lower house	ps2017	-	ps2017/027	ps2017/027/10	ps2017/027/159	Reference	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2019-03-27-ps2017-027-10-017-159	ParlaMint-CZ_2019-03-27-ps2017-027-10-017-159.u6	Parliament of the Czech Republic, Chamber of Deputies, 2019-03-27	2019-03-27	Lower house	ps2017	-	ps2017/027	ps2017/027/10	ps2017/027/159	Reference	English	Regular	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Opposition	Centre to centre-right	VitKankovsky.1970	Kaňkovský, Vít	M	1970	
ParlaMint-CZ-en_2019-03-27-ps2017-027-10-017-159	ParlaMint-CZ_2019-03-27-ps2017-027-10-017-159.u7	Parliament of the Czech Republic, Chamber of Deputies, 2019-03-27	2019-03-27	Lower house	ps2017	-	ps2017/027	ps2017/027/10	ps2017/027/159	Reference	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2019-03-27-ps2017-027-10-017-159	ParlaMint-CZ_2019-03-27-ps2017-027-10-017-159.u8	Parliament of the Czech Republic, Chamber of Deputies, 2019-03-27	2019-03-27	Lower house	ps2017	-	ps2017/027	ps2017/027/10	ps2017/027/159	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrBeitl.1966	Beitl, Petr	M	1966	
ParlaMint-CZ-en_2019-03-27-ps2017-027-10-017-159	ParlaMint-CZ_2019-03-27-ps2017-027-10-017-159.u9	Parliament of the Czech Republic, Chamber of Deputies, 2019-03-27	2019-03-27	Lower house	ps2017	-	ps2017/027	ps2017/027/10	ps2017/027/159	Reference	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2019-03-27-ps2017-027-10-017-159	ParlaMint-CZ_2019-03-27-ps2017-027-10-017-159.u10	Parliament of the Czech Republic, Chamber of Deputies, 2019-03-27	2019-03-27	Lower house	ps2017	-	ps2017/027	ps2017/027/10	ps2017/027/159	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	JanBauer.1969	Bauer, Jan	M	1969	
ParlaMint-CZ-en_2019-03-27-ps2017-027-10-017-159	ParlaMint-CZ_2019-03-27-ps2017-027-10-017-159.u11	Parliament of the Czech Republic, Chamber of Deputies, 2019-03-27	2019-03-27	Lower house	ps2017	-	ps2017/027	ps2017/027/10	ps2017/027/159	Reference	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
