Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2017-11-28-ps2017-002-01-006-005	ParlaMint-CZ_2017-11-28-ps2017-002-01-006-005.u1	Parliament of the Czech Republic, Chamber of Deputies, 2017-11-28	2017-11-28	Lower house	ps2017	-	ps2017/002	ps2017/002/01	ps2017/002/005	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2017-11-28-ps2017-002-01-006-005	ParlaMint-CZ_2017-11-28-ps2017-002-01-006-005.u2	Parliament of the Czech Republic, Chamber of Deputies, 2017-11-28	2017-11-28	Lower house	ps2017	-	ps2017/002	ps2017/002/01	ps2017/002/005	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	-	Centre to centre-right	JaroslavFaltynek.1962	Faltýnek, Jaroslav	M	1962	
ParlaMint-CZ-en_2017-11-28-ps2017-002-01-006-005	ParlaMint-CZ_2017-11-28-ps2017-002-01-006-005.u3	Parliament of the Czech Republic, Chamber of Deputies, 2017-11-28	2017-11-28	Lower house	ps2017	-	ps2017/002	ps2017/002/01	ps2017/002/005	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2017-11-28-ps2017-002-01-006-005	ParlaMint-CZ_2017-11-28-ps2017-002-01-006-005.u4	Parliament of the Czech Republic, Chamber of Deputies, 2017-11-28	2017-11-28	Lower house	ps2017	-	ps2017/002	ps2017/002/01	ps2017/002/005	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	-	Centre-right to right	ZbynekStanjura.1964	Stanjura, Zbyněk	M	1964	
ParlaMint-CZ-en_2017-11-28-ps2017-002-01-006-005	ParlaMint-CZ_2017-11-28-ps2017-002-01-006-005.u5	Parliament of the Czech Republic, Chamber of Deputies, 2017-11-28	2017-11-28	Lower house	ps2017	-	ps2017/002	ps2017/002/01	ps2017/002/005	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2017-11-28-ps2017-002-01-006-005	ParlaMint-CZ_2017-11-28-ps2017-002-01-006-005.u6	Parliament of the Czech Republic, Chamber of Deputies, 2017-11-28	2017-11-28	Lower house	ps2017	-	ps2017/002	ps2017/002/01	ps2017/002/005	Reference	English	Regular	MP	Minister	ČSSD	Political group Czech Social Democratic Party	-	Centre-left	JanChvojka.1980	Chvojka, Jan	M	1980	
ParlaMint-CZ-en_2017-11-28-ps2017-002-01-006-005	ParlaMint-CZ_2017-11-28-ps2017-002-01-006-005.u7	Parliament of the Czech Republic, Chamber of Deputies, 2017-11-28	2017-11-28	Lower house	ps2017	-	ps2017/002	ps2017/002/01	ps2017/002/005	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2017-11-28-ps2017-002-01-006-005	ParlaMint-CZ_2017-11-28-ps2017-002-01-006-005.u8	Parliament of the Czech Republic, Chamber of Deputies, 2017-11-28	2017-11-28	Lower house	ps2017	-	ps2017/002	ps2017/002/01	ps2017/002/005	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	-	Centre to centre-right	JaroslavFaltynek.1962	Faltýnek, Jaroslav	M	1962	
ParlaMint-CZ-en_2017-11-28-ps2017-002-01-006-005	ParlaMint-CZ_2017-11-28-ps2017-002-01-006-005.u9	Parliament of the Czech Republic, Chamber of Deputies, 2017-11-28	2017-11-28	Lower house	ps2017	-	ps2017/002	ps2017/002/01	ps2017/002/005	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2017-11-28-ps2017-002-01-006-005	ParlaMint-CZ_2017-11-28-ps2017-002-01-006-005.u10	Parliament of the Czech Republic, Chamber of Deputies, 2017-11-28	2017-11-28	Lower house	ps2017	-	ps2017/002	ps2017/002/01	ps2017/002/005	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	-	Centre-right to right	ZbynekStanjura.1964	Stanjura, Zbyněk	M	1964	
