Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2017-01-17-ps2013-054-05-003-003	ParlaMint-CZ_2017-01-17-ps2013-054-05-003-003.u1	Parliament of the Czech Republic, Chamber of Deputies, 2017-01-17	2017-01-17	Lower house	ps2013	-	ps2013/054	ps2013/054/05	ps2013/054/003	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2017-01-17-ps2013-054-05-003-003	ParlaMint-CZ_2017-01-17-ps2013-054-05-003-003.u2	Parliament of the Czech Republic, Chamber of Deputies, 2017-01-17	2017-01-17	Lower house	ps2013	-	ps2013/054	ps2013/054/05	ps2013/054/003	Reference	English	Guest	MP	Minister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	AndrejBabis.1954	Babiš, Andrej	M	1954	
ParlaMint-CZ-en_2017-01-17-ps2013-054-05-003-003	ParlaMint-CZ_2017-01-17-ps2013-054-05-003-003.u3	Parliament of the Czech Republic, Chamber of Deputies, 2017-01-17	2017-01-17	Lower house	ps2013	-	ps2013/054	ps2013/054/05	ps2013/054/003	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2017-01-17-ps2013-054-05-003-003	ParlaMint-CZ_2017-01-17-ps2013-054-05-003-003.u4	Parliament of the Czech Republic, Chamber of Deputies, 2017-01-17	2017-01-17	Lower house	ps2013	-	ps2013/054	ps2013/054/05	ps2013/054/003	Reference	English	Guest	MP	Minister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	AndrejBabis.1954	Babiš, Andrej	M	1954	
ParlaMint-CZ-en_2017-01-17-ps2013-054-05-003-003	ParlaMint-CZ_2017-01-17-ps2013-054-05-003-003.u5	Parliament of the Czech Republic, Chamber of Deputies, 2017-01-17	2017-01-17	Lower house	ps2013	-	ps2013/054	ps2013/054/05	ps2013/054/003	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2017-01-17-ps2013-054-05-003-003	ParlaMint-CZ_2017-01-17-ps2013-054-05-003-003.u6	Parliament of the Czech Republic, Chamber of Deputies, 2017-01-17	2017-01-17	Lower house	ps2013	-	ps2013/054	ps2013/054/05	ps2013/054/003	Reference	English	Regular	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	MartinPlisek.1974	Plíšek, Martin	M	1974	
ParlaMint-CZ-en_2017-01-17-ps2013-054-05-003-003	ParlaMint-CZ_2017-01-17-ps2013-054-05-003-003.u7	Parliament of the Czech Republic, Chamber of Deputies, 2017-01-17	2017-01-17	Lower house	ps2013	-	ps2013/054	ps2013/054/05	ps2013/054/003	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2017-01-17-ps2013-054-05-003-003	ParlaMint-CZ_2017-01-17-ps2013-054-05-003-003.u8	Parliament of the Czech Republic, Chamber of Deputies, 2017-01-17	2017-01-17	Lower house	ps2013	-	ps2013/054	ps2013/054/05	ps2013/054/003	Reference	English	Guest	MP	notMinister	-	-	-	-	MilosVystrcil.1960	Vystrčil, Miloš	M	1960	
ParlaMint-CZ-en_2017-01-17-ps2013-054-05-003-003	ParlaMint-CZ_2017-01-17-ps2013-054-05-003-003.u9	Parliament of the Czech Republic, Chamber of Deputies, 2017-01-17	2017-01-17	Lower house	ps2013	-	ps2013/054	ps2013/054/05	ps2013/054/003	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2017-01-17-ps2013-054-05-003-003	ParlaMint-CZ_2017-01-17-ps2013-054-05-003-003.u10	Parliament of the Czech Republic, Chamber of Deputies, 2017-01-17	2017-01-17	Lower house	ps2013	-	ps2013/054	ps2013/054/05	ps2013/054/003	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	ZbynekStanjura.1964	Stanjura, Zbyněk	M	1964	
ParlaMint-CZ-en_2017-01-17-ps2013-054-05-003-003	ParlaMint-CZ_2017-01-17-ps2013-054-05-003-003.u11	Parliament of the Czech Republic, Chamber of Deputies, 2017-01-17	2017-01-17	Lower house	ps2013	-	ps2013/054	ps2013/054/05	ps2013/054/003	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2017-01-17-ps2013-054-05-003-003	ParlaMint-CZ_2017-01-17-ps2013-054-05-003-003.u12	Parliament of the Czech Republic, Chamber of Deputies, 2017-01-17	2017-01-17	Lower house	ps2013	-	ps2013/054	ps2013/054/05	ps2013/054/003	Reference	English	Regular	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	MiroslavKalousek.1960	Kalousek, Miroslav	M	1960	
ParlaMint-CZ-en_2017-01-17-ps2013-054-05-003-003	ParlaMint-CZ_2017-01-17-ps2013-054-05-003-003.u13	Parliament of the Czech Republic, Chamber of Deputies, 2017-01-17	2017-01-17	Lower house	ps2013	-	ps2013/054	ps2013/054/05	ps2013/054/003	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
