Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2022-04-27-ps2021-019-02-005-022	ParlaMint-CZ_2022-04-27-ps2021-019-02-005-022.u1	Parliament of the Czech Republic, Chamber of Deputies, 2022-04-27	2022-04-27	Lower house	ps2021	-	ps2021/019	ps2021/019/02	ps2021/019/022	COVID,War	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	JanaMrackovaVildumetzova.1973	Mračková Vildumetzová, Jana	F	1973	
ParlaMint-CZ-en_2022-04-27-ps2021-019-02-005-022	ParlaMint-CZ_2022-04-27-ps2021-019-02-005-022.u2	Parliament of the Czech Republic, Chamber of Deputies, 2022-04-27	2022-04-27	Lower house	ps2021	-	ps2021/019	ps2021/019/02	ps2021/019/022	COVID,War	English	Regular	MP	Minister	ODS	Political group Civic Democratic Party	Coalition	Centre-right to right	ZbynekStanjura.1964	Stanjura, Zbyněk	M	1964	
ParlaMint-CZ-en_2022-04-27-ps2021-019-02-005-022	ParlaMint-CZ_2022-04-27-ps2021-019-02-005-022.u3	Parliament of the Czech Republic, Chamber of Deputies, 2022-04-27	2022-04-27	Lower house	ps2021	-	ps2021/019	ps2021/019/02	ps2021/019/022	COVID,War	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	KarelHavlicek.1969	Havlíček, Karel	M	1969	
ParlaMint-CZ-en_2022-04-27-ps2021-019-02-005-022	ParlaMint-CZ_2022-04-27-ps2021-019-02-005-022.u4	Parliament of the Czech Republic, Chamber of Deputies, 2022-04-27	2022-04-27	Lower house	ps2021	-	ps2021/019	ps2021/019/02	ps2021/019/022	COVID,War	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Coalition	Centre-right to right	VojtechMunzar.1976	Munzar, Vojtěch	M	1976	
ParlaMint-CZ-en_2022-04-27-ps2021-019-02-005-022	ParlaMint-CZ_2022-04-27-ps2021-019-02-005-022.u5	Parliament of the Czech Republic, Chamber of Deputies, 2022-04-27	2022-04-27	Lower house	ps2021	-	ps2021/019	ps2021/019/02	ps2021/019/022	COVID,War	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	KarelHavlicek.1969	Havlíček, Karel	M	1969	
ParlaMint-CZ-en_2022-04-27-ps2021-019-02-005-022	ParlaMint-CZ_2022-04-27-ps2021-019-02-005-022.u6	Parliament of the Czech Republic, Chamber of Deputies, 2022-04-27	2022-04-27	Lower house	ps2021	-	ps2021/019	ps2021/019/02	ps2021/019/022	COVID,War	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	AlenaSchillerova.1964	Schillerová, Alena	F	1964	
ParlaMint-CZ-en_2022-04-27-ps2021-019-02-005-022	ParlaMint-CZ_2022-04-27-ps2021-019-02-005-022.u7	Parliament of the Czech Republic, Chamber of Deputies, 2022-04-27	2022-04-27	Lower house	ps2021	-	ps2021/019	ps2021/019/02	ps2021/019/022	COVID,War	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	KarelHavlicek.1969	Havlíček, Karel	M	1969	
ParlaMint-CZ-en_2022-04-27-ps2021-019-02-005-022	ParlaMint-CZ_2022-04-27-ps2021-019-02-005-022.u8	Parliament of the Czech Republic, Chamber of Deputies, 2022-04-27	2022-04-27	Lower house	ps2021	-	ps2021/019	ps2021/019/02	ps2021/019/022	COVID,War	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	BerenikaPestova.1971	Peštová, Berenika	F	1971	
ParlaMint-CZ-en_2022-04-27-ps2021-019-02-005-022	ParlaMint-CZ_2022-04-27-ps2021-019-02-005-022.u9	Parliament of the Czech Republic, Chamber of Deputies, 2022-04-27	2022-04-27	Lower house	ps2021	-	ps2021/019	ps2021/019/02	ps2021/019/022	COVID,War	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	KarelHavlicek.1969	Havlíček, Karel	M	1969	
ParlaMint-CZ-en_2022-04-27-ps2021-019-02-005-022	ParlaMint-CZ_2022-04-27-ps2021-019-02-005-022.u10	Parliament of the Czech Republic, Chamber of Deputies, 2022-04-27	2022-04-27	Lower house	ps2021	-	ps2021/019	ps2021/019/02	ps2021/019/022	COVID,War	English	Regular	MP	Minister	ODS	Political group Civic Democratic Party	Coalition	Centre-right to right	ZbynekStanjura.1964	Stanjura, Zbyněk	M	1964	
