Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-IT-en_2020-09-08-LEG18-Senato-sed-255	ParlaMint-IT_2020-09-08-LEG18-Senato-sed-255.ana.u1	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 255, Day (2020-09-08)	2020-09-08	Upper house	18 Legislatura	-	-	255 Seduta	-	COVID	English	Chairperson	MP	notMinister	M5S.2	MoVimento 5 Stelle	Coalition	Big tent	TavernaPaola	Taverna, Paola	F	1969	
ParlaMint-IT-en_2020-09-08-LEG18-Senato-sed-255	ParlaMint-IT_2020-09-08-LEG18-Senato-sed-255.ana.u2	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 255, Day (2020-09-08)	2020-09-08	Upper house	18 Legislatura	-	-	255 Seduta	-	COVID	English	Chairperson	MP	notMinister	M5S.2	MoVimento 5 Stelle	Coalition	Big tent	TavernaPaola	Taverna, Paola	F	1969	
ParlaMint-IT-en_2020-09-08-LEG18-Senato-sed-255	ParlaMint-IT_2020-09-08-LEG18-Senato-sed-255.ana.u3	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 255, Day (2020-09-08)	2020-09-08	Upper house	18 Legislatura	-	-	255 Seduta	-	COVID	English	Chairperson	MP	notMinister	M5S.2	MoVimento 5 Stelle	Coalition	Big tent	TavernaPaola	Taverna, Paola	F	1969	
ParlaMint-IT-en_2020-09-08-LEG18-Senato-sed-255	ParlaMint-IT_2020-09-08-LEG18-Senato-sed-255.ana.u4	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 255, Day (2020-09-08)	2020-09-08	Upper house	18 Legislatura	-	-	255 Seduta	-	COVID	English	Chairperson	MP	notMinister	M5S.2	MoVimento 5 Stelle	Coalition	Big tent	TavernaPaola	Taverna, Paola	F	1969	
ParlaMint-IT-en_2020-09-08-LEG18-Senato-sed-255	ParlaMint-IT_2020-09-08-LEG18-Senato-sed-255.ana.u5	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 255, Day (2020-09-08)	2020-09-08	Upper house	18 Legislatura	-	-	255 Seduta	-	COVID	English	Chairperson	MP	notMinister	M5S.2	MoVimento 5 Stelle	Coalition	Big tent	TavernaPaola	Taverna, Paola	F	1969	
ParlaMint-IT-en_2020-09-08-LEG18-Senato-sed-255	ParlaMint-IT_2020-09-08-LEG18-Senato-sed-255.ana.u6	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 255, Day (2020-09-08)	2020-09-08	Upper house	18 Legislatura	-	-	255 Seduta	-	COVID	English	Regular	MP	notMinister	L-SP	Lega-Salvini Premier	-	Right to far-right	RomeoMassimiliano	Romeo, Massimiliano	M	1971	
ParlaMint-IT-en_2020-09-08-LEG18-Senato-sed-255	ParlaMint-IT_2020-09-08-LEG18-Senato-sed-255.ana.u7	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 255, Day (2020-09-08)	2020-09-08	Upper house	18 Legislatura	-	-	255 Seduta	-	COVID	English	Chairperson	MP	notMinister	M5S.2	MoVimento 5 Stelle	Coalition	Big tent	TavernaPaola	Taverna, Paola	F	1969	
ParlaMint-IT-en_2020-09-08-LEG18-Senato-sed-255	ParlaMint-IT_2020-09-08-LEG18-Senato-sed-255.ana.u8	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 255, Day (2020-09-08)	2020-09-08	Upper house	18 Legislatura	-	-	255 Seduta	-	COVID	English	Regular	MP	notMinister	L-SP	Lega-Salvini Premier	-	Right to far-right	RomeoMassimiliano	Romeo, Massimiliano	M	1971	
ParlaMint-IT-en_2020-09-08-LEG18-Senato-sed-255	ParlaMint-IT_2020-09-08-LEG18-Senato-sed-255.ana.u9	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 255, Day (2020-09-08)	2020-09-08	Upper house	18 Legislatura	-	-	255 Seduta	-	COVID	English	Regular	MP	notMinister	FI-BP	Forza Italia-Berlusconi Presidente	-	Centre-right	MalanLucio	Malan, Lucio	M	1960	
ParlaMint-IT-en_2020-09-08-LEG18-Senato-sed-255	ParlaMint-IT_2020-09-08-LEG18-Senato-sed-255.ana.u10	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 255, Day (2020-09-08)	2020-09-08	Upper house	18 Legislatura	-	-	255 Seduta	-	COVID	English	Chairperson	MP	notMinister	M5S.2	MoVimento 5 Stelle	Coalition	Big tent	TavernaPaola	Taverna, Paola	F	1969	
