Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2018-09-20-ps2017-019-07-003-033	ParlaMint-CZ_2018-09-20-ps2017-019-07-003-033.u1	Parliament of the Czech Republic, Chamber of Deputies, 2018-09-20	2018-09-20	Lower house	ps2017	-	ps2017/019	ps2017/019/07	ps2017/019/033	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2018-09-20-ps2017-019-07-003-033	ParlaMint-CZ_2018-09-20-ps2017-019-07-003-033.u2	Parliament of the Czech Republic, Chamber of Deputies, 2018-09-20	2018-09-20	Lower house	ps2017	-	ps2017/019	ps2017/019/07	ps2017/019/033	Reference	English	Regular	notMP	Minister	-	-	-	-	JanaMalacova.1981	Maláčová, Jana	F	1981	
ParlaMint-CZ-en_2018-09-20-ps2017-019-07-003-033	ParlaMint-CZ_2018-09-20-ps2017-019-07-003-033.u3	Parliament of the Czech Republic, Chamber of Deputies, 2018-09-20	2018-09-20	Lower house	ps2017	-	ps2017/019	ps2017/019/07	ps2017/019/033	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2018-09-20-ps2017-019-07-003-033	ParlaMint-CZ_2018-09-20-ps2017-019-07-003-033.u4	Parliament of the Czech Republic, Chamber of Deputies, 2018-09-20	2018-09-20	Lower house	ps2017	-	ps2017/019	ps2017/019/07	ps2017/019/033	Reference	English	Regular	notMP	Minister	-	-	-	-	JanaMalacova.1981	Maláčová, Jana	F	1981	
ParlaMint-CZ-en_2018-09-20-ps2017-019-07-003-033	ParlaMint-CZ_2018-09-20-ps2017-019-07-003-033.u5	Parliament of the Czech Republic, Chamber of Deputies, 2018-09-20	2018-09-20	Lower house	ps2017	-	ps2017/019	ps2017/019/07	ps2017/019/033	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2018-09-20-ps2017-019-07-003-033	ParlaMint-CZ_2018-09-20-ps2017-019-07-003-033.u6	Parliament of the Czech Republic, Chamber of Deputies, 2018-09-20	2018-09-20	Lower house	ps2017	-	ps2017/019	ps2017/019/07	ps2017/019/033	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	KaterinaValachova.1976	Valachová, Kateřina	F	1976	
ParlaMint-CZ-en_2018-09-20-ps2017-019-07-003-033	ParlaMint-CZ_2018-09-20-ps2017-019-07-003-033.u7	Parliament of the Czech Republic, Chamber of Deputies, 2018-09-20	2018-09-20	Lower house	ps2017	-	ps2017/019	ps2017/019/07	ps2017/019/033	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2018-09-20-ps2017-019-07-003-033	ParlaMint-CZ_2018-09-20-ps2017-019-07-003-033.u8	Parliament of the Czech Republic, Chamber of Deputies, 2018-09-20	2018-09-20	Lower house	ps2017	-	ps2017/019	ps2017/019/07	ps2017/019/033	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	JanBauer.1969	Bauer, Jan	M	1969	
ParlaMint-CZ-en_2018-09-20-ps2017-019-07-003-033	ParlaMint-CZ_2018-09-20-ps2017-019-07-003-033.u9	Parliament of the Czech Republic, Chamber of Deputies, 2018-09-20	2018-09-20	Lower house	ps2017	-	ps2017/019	ps2017/019/07	ps2017/019/033	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2018-09-20-ps2017-019-07-003-033	ParlaMint-CZ_2018-09-20-ps2017-019-07-003-033.u10	Parliament of the Czech Republic, Chamber of Deputies, 2018-09-20	2018-09-20	Lower house	ps2017	-	ps2017/019	ps2017/019/07	ps2017/019/033	Reference	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	KvetaMatusovska.1984	Matušovská, Květa	F	1984	
