Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2018-09-12-ps2017-019-02-006-025	ParlaMint-CZ_2018-09-12-ps2017-019-02-006-025.u1	Parliament of the Czech Republic, Chamber of Deputies, 2018-09-12	2018-09-12	Lower house	ps2017	-	ps2017/019	ps2017/019/02	ps2017/019/025	Reference	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2018-09-12-ps2017-019-02-006-025	ParlaMint-CZ_2018-09-12-ps2017-019-02-006-025.u2	Parliament of the Czech Republic, Chamber of Deputies, 2018-09-12	2018-09-12	Lower house	ps2017	-	ps2017/019	ps2017/019/02	ps2017/019/025	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	JanZahradnik.1949	Zahradník, Jan	M	1949	
ParlaMint-CZ-en_2018-09-12-ps2017-019-02-006-025	ParlaMint-CZ_2018-09-12-ps2017-019-02-006-025.u3	Parliament of the Czech Republic, Chamber of Deputies, 2018-09-12	2018-09-12	Lower house	ps2017	-	ps2017/019	ps2017/019/02	ps2017/019/025	Reference	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2018-09-12-ps2017-019-02-006-025	ParlaMint-CZ_2018-09-12-ps2017-019-02-006-025.u4	Parliament of the Czech Republic, Chamber of Deputies, 2018-09-12	2018-09-12	Lower house	ps2017	-	ps2017/019	ps2017/019/02	ps2017/019/025	Reference	English	Regular	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	DanaBalcarova.1960	Balcarová, Dana	F	1960	
ParlaMint-CZ-en_2018-09-12-ps2017-019-02-006-025	ParlaMint-CZ_2018-09-12-ps2017-019-02-006-025.u5	Parliament of the Czech Republic, Chamber of Deputies, 2018-09-12	2018-09-12	Lower house	ps2017	-	ps2017/019	ps2017/019/02	ps2017/019/025	Reference	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2018-09-12-ps2017-019-02-006-025	ParlaMint-CZ_2018-09-12-ps2017-019-02-006-025.u6	Parliament of the Czech Republic, Chamber of Deputies, 2018-09-12	2018-09-12	Lower house	ps2017	-	ps2017/019	ps2017/019/02	ps2017/019/025	Reference	English	Regular	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	JaroslavHolik.1953	Holík, Jaroslav	M	1953	
ParlaMint-CZ-en_2018-09-12-ps2017-019-02-006-025	ParlaMint-CZ_2018-09-12-ps2017-019-02-006-025.u7	Parliament of the Czech Republic, Chamber of Deputies, 2018-09-12	2018-09-12	Lower house	ps2017	-	ps2017/019	ps2017/019/02	ps2017/019/025	Reference	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2018-09-12-ps2017-019-02-006-025	ParlaMint-CZ_2018-09-12-ps2017-019-02-006-025.u8	Parliament of the Czech Republic, Chamber of Deputies, 2018-09-12	2018-09-12	Lower house	ps2017	-	ps2017/019	ps2017/019/02	ps2017/019/025	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	JanZahradnik.1949	Zahradník, Jan	M	1949	
ParlaMint-CZ-en_2018-09-12-ps2017-019-02-006-025	ParlaMint-CZ_2018-09-12-ps2017-019-02-006-025.u9	Parliament of the Czech Republic, Chamber of Deputies, 2018-09-12	2018-09-12	Lower house	ps2017	-	ps2017/019	ps2017/019/02	ps2017/019/025	Reference	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2018-09-12-ps2017-019-02-006-025	ParlaMint-CZ_2018-09-12-ps2017-019-02-006-025.u10	Parliament of the Czech Republic, Chamber of Deputies, 2018-09-12	2018-09-12	Lower house	ps2017	-	ps2017/019	ps2017/019/02	ps2017/019/025	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	ZbynekStanjura.1964	Stanjura, Zbyněk	M	1964	
ParlaMint-CZ-en_2018-09-12-ps2017-019-02-006-025	ParlaMint-CZ_2018-09-12-ps2017-019-02-006-025.u11	Parliament of the Czech Republic, Chamber of Deputies, 2018-09-12	2018-09-12	Lower house	ps2017	-	ps2017/019	ps2017/019/02	ps2017/019/025	Reference	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2018-09-12-ps2017-019-02-006-025	ParlaMint-CZ_2018-09-12-ps2017-019-02-006-025.u12	Parliament of the Czech Republic, Chamber of Deputies, 2018-09-12	2018-09-12	Lower house	ps2017	-	ps2017/019	ps2017/019/02	ps2017/019/025	Reference	English	Guest	MP	Minister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RichardBrabec.1966	Brabec, Richard	M	1966	
ParlaMint-CZ-en_2018-09-12-ps2017-019-02-006-025	ParlaMint-CZ_2018-09-12-ps2017-019-02-006-025.u13	Parliament of the Czech Republic, Chamber of Deputies, 2018-09-12	2018-09-12	Lower house	ps2017	-	ps2017/019	ps2017/019/02	ps2017/019/025	Reference	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2018-09-12-ps2017-019-02-006-025	ParlaMint-CZ_2018-09-12-ps2017-019-02-006-025.u14	Parliament of the Czech Republic, Chamber of Deputies, 2018-09-12	2018-09-12	Lower house	ps2017	-	ps2017/019	ps2017/019/02	ps2017/019/025	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	JanZahradnik.1949	Zahradník, Jan	M	1949	
ParlaMint-CZ-en_2018-09-12-ps2017-019-02-006-025	ParlaMint-CZ_2018-09-12-ps2017-019-02-006-025.u15	Parliament of the Czech Republic, Chamber of Deputies, 2018-09-12	2018-09-12	Lower house	ps2017	-	ps2017/019	ps2017/019/02	ps2017/019/025	Reference	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2018-09-12-ps2017-019-02-006-025	ParlaMint-CZ_2018-09-12-ps2017-019-02-006-025.u16	Parliament of the Czech Republic, Chamber of Deputies, 2018-09-12	2018-09-12	Lower house	ps2017	-	ps2017/019	ps2017/019/02	ps2017/019/025	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	VaclavKlaus.1969	Klaus, Václav	M	1969	
ParlaMint-CZ-en_2018-09-12-ps2017-019-02-006-025	ParlaMint-CZ_2018-09-12-ps2017-019-02-006-025.u17	Parliament of the Czech Republic, Chamber of Deputies, 2018-09-12	2018-09-12	Lower house	ps2017	-	ps2017/019	ps2017/019/02	ps2017/019/025	Reference	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2018-09-12-ps2017-019-02-006-025	ParlaMint-CZ_2018-09-12-ps2017-019-02-006-025.u18	Parliament of the Czech Republic, Chamber of Deputies, 2018-09-12	2018-09-12	Lower house	ps2017	-	ps2017/019	ps2017/019/02	ps2017/019/025	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	ZbynekStanjura.1964	Stanjura, Zbyněk	M	1964	
ParlaMint-CZ-en_2018-09-12-ps2017-019-02-006-025	ParlaMint-CZ_2018-09-12-ps2017-019-02-006-025.u19	Parliament of the Czech Republic, Chamber of Deputies, 2018-09-12	2018-09-12	Lower house	ps2017	-	ps2017/019	ps2017/019/02	ps2017/019/025	Reference	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2018-09-12-ps2017-019-02-006-025	ParlaMint-CZ_2018-09-12-ps2017-019-02-006-025.u20	Parliament of the Czech Republic, Chamber of Deputies, 2018-09-12	2018-09-12	Lower house	ps2017	-	ps2017/019	ps2017/019/02	ps2017/019/025	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	ZbynekStanjura.1964	Stanjura, Zbyněk	M	1964	
ParlaMint-CZ-en_2018-09-12-ps2017-019-02-006-025	ParlaMint-CZ_2018-09-12-ps2017-019-02-006-025.u21	Parliament of the Czech Republic, Chamber of Deputies, 2018-09-12	2018-09-12	Lower house	ps2017	-	ps2017/019	ps2017/019/02	ps2017/019/025	Reference	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2018-09-12-ps2017-019-02-006-025	ParlaMint-CZ_2018-09-12-ps2017-019-02-006-025.u22	Parliament of the Czech Republic, Chamber of Deputies, 2018-09-12	2018-09-12	Lower house	ps2017	-	ps2017/019	ps2017/019/02	ps2017/019/025	Reference	English	Regular	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	DanaBalcarova.1960	Balcarová, Dana	F	1960	
ParlaMint-CZ-en_2018-09-12-ps2017-019-02-006-025	ParlaMint-CZ_2018-09-12-ps2017-019-02-006-025.u23	Parliament of the Czech Republic, Chamber of Deputies, 2018-09-12	2018-09-12	Lower house	ps2017	-	ps2017/019	ps2017/019/02	ps2017/019/025	Reference	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2018-09-12-ps2017-019-02-006-025	ParlaMint-CZ_2018-09-12-ps2017-019-02-006-025.u24	Parliament of the Czech Republic, Chamber of Deputies, 2018-09-12	2018-09-12	Lower house	ps2017	-	ps2017/019	ps2017/019/02	ps2017/019/025	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	ZbynekStanjura.1964	Stanjura, Zbyněk	M	1964	
ParlaMint-CZ-en_2018-09-12-ps2017-019-02-006-025	ParlaMint-CZ_2018-09-12-ps2017-019-02-006-025.u25	Parliament of the Czech Republic, Chamber of Deputies, 2018-09-12	2018-09-12	Lower house	ps2017	-	ps2017/019	ps2017/019/02	ps2017/019/025	Reference	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2018-09-12-ps2017-019-02-006-025	ParlaMint-CZ_2018-09-12-ps2017-019-02-006-025.u26	Parliament of the Czech Republic, Chamber of Deputies, 2018-09-12	2018-09-12	Lower house	ps2017	-	ps2017/019	ps2017/019/02	ps2017/019/025	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	JanZahradnik.1949	Zahradník, Jan	M	1949	
ParlaMint-CZ-en_2018-09-12-ps2017-019-02-006-025	ParlaMint-CZ_2018-09-12-ps2017-019-02-006-025.u27	Parliament of the Czech Republic, Chamber of Deputies, 2018-09-12	2018-09-12	Lower house	ps2017	-	ps2017/019	ps2017/019/02	ps2017/019/025	Reference	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2018-09-12-ps2017-019-02-006-025	ParlaMint-CZ_2018-09-12-ps2017-019-02-006-025.u28	Parliament of the Czech Republic, Chamber of Deputies, 2018-09-12	2018-09-12	Lower house	ps2017	-	ps2017/019	ps2017/019/02	ps2017/019/025	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	IvanAdamec.1960	Adamec, Ivan	M	1960	
