Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2018-12-05-ps2017-024-02-006-122	ParlaMint-CZ_2018-12-05-ps2017-024-02-006-122.u1	Parliament of the Czech Republic, Chamber of Deputies, 2018-12-05	2018-12-05	Lower house	ps2017	-	ps2017/024	ps2017/024/02	ps2017/024/122	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	TomasHanzel.1975	Hanzel, Tomáš	M	1975	
ParlaMint-CZ-en_2018-12-05-ps2017-024-02-006-122	ParlaMint-CZ_2018-12-05-ps2017-024-02-006-122.u2	Parliament of the Czech Republic, Chamber of Deputies, 2018-12-05	2018-12-05	Lower house	ps2017	-	ps2017/024	ps2017/024/02	ps2017/024/122	Reference	English	Guest	MP	Minister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2018-12-05-ps2017-024-02-006-122	ParlaMint-CZ_2018-12-05-ps2017-024-02-006-122.u3	Parliament of the Czech Republic, Chamber of Deputies, 2018-12-05	2018-12-05	Lower house	ps2017	-	ps2017/024	ps2017/024/02	ps2017/024/122	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	TomasHanzel.1975	Hanzel, Tomáš	M	1975	
ParlaMint-CZ-en_2018-12-05-ps2017-024-02-006-122	ParlaMint-CZ_2018-12-05-ps2017-024-02-006-122.u4	Parliament of the Czech Republic, Chamber of Deputies, 2018-12-05	2018-12-05	Lower house	ps2017	-	ps2017/024	ps2017/024/02	ps2017/024/122	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	MarekBenda.1968	Benda, Marek	M	1968	
ParlaMint-CZ-en_2018-12-05-ps2017-024-02-006-122	ParlaMint-CZ_2018-12-05-ps2017-024-02-006-122.u5	Parliament of the Czech Republic, Chamber of Deputies, 2018-12-05	2018-12-05	Lower house	ps2017	-	ps2017/024	ps2017/024/02	ps2017/024/122	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	TomasHanzel.1975	Hanzel, Tomáš	M	1975	
ParlaMint-CZ-en_2018-12-05-ps2017-024-02-006-122	ParlaMint-CZ_2018-12-05-ps2017-024-02-006-122.u6	Parliament of the Czech Republic, Chamber of Deputies, 2018-12-05	2018-12-05	Lower house	ps2017	-	ps2017/024	ps2017/024/02	ps2017/024/122	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	MarekBenda.1968	Benda, Marek	M	1968	
ParlaMint-CZ-en_2018-12-05-ps2017-024-02-006-122	ParlaMint-CZ_2018-12-05-ps2017-024-02-006-122.u7	Parliament of the Czech Republic, Chamber of Deputies, 2018-12-05	2018-12-05	Lower house	ps2017	-	ps2017/024	ps2017/024/02	ps2017/024/122	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	TomasHanzel.1975	Hanzel, Tomáš	M	1975	
ParlaMint-CZ-en_2018-12-05-ps2017-024-02-006-122	ParlaMint-CZ_2018-12-05-ps2017-024-02-006-122.u8	Parliament of the Czech Republic, Chamber of Deputies, 2018-12-05	2018-12-05	Lower house	ps2017	-	ps2017/024	ps2017/024/02	ps2017/024/122	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	MarekBenda.1968	Benda, Marek	M	1968	
ParlaMint-CZ-en_2018-12-05-ps2017-024-02-006-122	ParlaMint-CZ_2018-12-05-ps2017-024-02-006-122.u9	Parliament of the Czech Republic, Chamber of Deputies, 2018-12-05	2018-12-05	Lower house	ps2017	-	ps2017/024	ps2017/024/02	ps2017/024/122	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	TomasHanzel.1975	Hanzel, Tomáš	M	1975	
ParlaMint-CZ-en_2018-12-05-ps2017-024-02-006-122	ParlaMint-CZ_2018-12-05-ps2017-024-02-006-122.u10	Parliament of the Czech Republic, Chamber of Deputies, 2018-12-05	2018-12-05	Lower house	ps2017	-	ps2017/024	ps2017/024/02	ps2017/024/122	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	MarekBenda.1968	Benda, Marek	M	1968	
