Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2018-06-13-ps2017-013-10-011-038	ParlaMint-CZ_2018-06-13-ps2017-013-10-011-038.u1	Parliament of the Czech Republic, Chamber of Deputies, 2018-06-13	2018-06-13	Lower house	ps2017	-	ps2017/013	ps2017/013/10	ps2017/013/038	Reference	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2018-06-13-ps2017-013-10-011-038	ParlaMint-CZ_2018-06-13-ps2017-013-10-011-038.u2	Parliament of the Czech Republic, Chamber of Deputies, 2018-06-13	2018-06-13	Lower house	ps2017	-	ps2017/013	ps2017/013/10	ps2017/013/038	Reference	English	Regular	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	JakubMichalek.1989	Michálek, Jakub	M	1989	
ParlaMint-CZ-en_2018-06-13-ps2017-013-10-011-038	ParlaMint-CZ_2018-06-13-ps2017-013-10-011-038.u3	Parliament of the Czech Republic, Chamber of Deputies, 2018-06-13	2018-06-13	Lower house	ps2017	-	ps2017/013	ps2017/013/10	ps2017/013/038	Reference	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2018-06-13-ps2017-013-10-011-038	ParlaMint-CZ_2018-06-13-ps2017-013-10-011-038.u4	Parliament of the Czech Republic, Chamber of Deputies, 2018-06-13	2018-06-13	Lower house	ps2017	-	ps2017/013	ps2017/013/10	ps2017/013/038	Reference	English	Regular	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	JakubMichalek.1989	Michálek, Jakub	M	1989	
ParlaMint-CZ-en_2018-06-13-ps2017-013-10-011-038	ParlaMint-CZ_2018-06-13-ps2017-013-10-011-038.u5	Parliament of the Czech Republic, Chamber of Deputies, 2018-06-13	2018-06-13	Lower house	ps2017	-	ps2017/013	ps2017/013/10	ps2017/013/038	Reference	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2018-06-13-ps2017-013-10-011-038	ParlaMint-CZ_2018-06-13-ps2017-013-10-011-038.u6	Parliament of the Czech Republic, Chamber of Deputies, 2018-06-13	2018-06-13	Lower house	ps2017	-	ps2017/013	ps2017/013/10	ps2017/013/038	Reference	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2018-06-13-ps2017-013-10-011-038	ParlaMint-CZ_2018-06-13-ps2017-013-10-011-038.u7	Parliament of the Czech Republic, Chamber of Deputies, 2018-06-13	2018-06-13	Lower house	ps2017	-	ps2017/013	ps2017/013/10	ps2017/013/038	Reference	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2018-06-13-ps2017-013-10-011-038	ParlaMint-CZ_2018-06-13-ps2017-013-10-011-038.u8	Parliament of the Czech Republic, Chamber of Deputies, 2018-06-13	2018-06-13	Lower house	ps2017	-	ps2017/013	ps2017/013/10	ps2017/013/038	Reference	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	PavelKovacik.1955	Kováčik, Pavel	M	1955	
ParlaMint-CZ-en_2018-06-13-ps2017-013-10-011-038	ParlaMint-CZ_2018-06-13-ps2017-013-10-011-038.u9	Parliament of the Czech Republic, Chamber of Deputies, 2018-06-13	2018-06-13	Lower house	ps2017	-	ps2017/013	ps2017/013/10	ps2017/013/038	Reference	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2018-06-13-ps2017-013-10-011-038	ParlaMint-CZ_2018-06-13-ps2017-013-10-011-038.u10	Parliament of the Czech Republic, Chamber of Deputies, 2018-06-13	2018-06-13	Lower house	ps2017	-	ps2017/013	ps2017/013/10	ps2017/013/038	Reference	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	PavelKovacik.1955	Kováčik, Pavel	M	1955	
