Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-FR-en_2017-07-03-O1001	ParlaMint-FR_2017-07-03-O1001.u1	Proceedings of the debates in plenary sitting of the Assemblée Nationale, sitting: 1, 03/07/2017	2017-07-03	Lower house	15e législature	Congrès du Parlement du 3 juillet 2017 (CRSANR5L15S2017O1N001)	-	1. séance	-	Reference	English	Chairperson	MP	notMinister	LAREM	La République en Marche	Coalition	Centre	PA332747	de Rugy, François	M	1973	
ParlaMint-FR-en_2017-07-03-O1001	ParlaMint-FR_2017-07-03-O1001.u2	Proceedings of the debates in plenary sitting of the Assemblée Nationale, sitting: 1, 03/07/2017	2017-07-03	Lower house	15e législature	Congrès du Parlement du 3 juillet 2017 (CRSANR5L15S2017O1N001)	-	1. séance	-	Reference	English	Chairperson	MP	notMinister	LAREM	La République en Marche	Coalition	Centre	PA332747	de Rugy, François	M	1973	
ParlaMint-FR-en_2017-07-03-O1001	ParlaMint-FR_2017-07-03-O1001.u3	Proceedings of the debates in plenary sitting of the Assemblée Nationale, sitting: 1, 03/07/2017	2017-07-03	Lower house	15e législature	Congrès du Parlement du 3 juillet 2017 (CRSANR5L15S2017O1N001)	-	1. séance	-	Reference	English	Regular	MP	notMinister	LAREM	La République en Marche	Coalition	Centre	PA332747	de Rugy, François	M	1973	
ParlaMint-FR-en_2017-07-03-O1001	ParlaMint-FR_2017-07-03-O1001.u4	Proceedings of the debates in plenary sitting of the Assemblée Nationale, sitting: 1, 03/07/2017	2017-07-03	Lower house	15e législature	Congrès du Parlement du 3 juillet 2017 (CRSANR5L15S2017O1N001)	-	1. séance	-	Reference	English	Guest	notMP	notMinister	-	-	-	-	PA-103769	Macron, Emmanuel	M	1977	
ParlaMint-FR-en_2017-07-03-O1001	ParlaMint-FR_2017-07-03-O1001.u5	Proceedings of the debates in plenary sitting of the Assemblée Nationale, sitting: 1, 03/07/2017	2017-07-03	Lower house	15e législature	Congrès du Parlement du 3 juillet 2017 (CRSANR5L15S2017O1N001)	-	1. séance	-	Reference	English	Chairperson	MP	notMinister	LAREM	La République en Marche	Coalition	Centre	PA332747	de Rugy, François	M	1973	
ParlaMint-FR-en_2017-07-03-O1001	ParlaMint-FR_2017-07-03-O1001.u6	Proceedings of the debates in plenary sitting of the Assemblée Nationale, sitting: 1, 03/07/2017	2017-07-03	Lower house	15e législature	Congrès du Parlement du 3 juillet 2017 (CRSANR5L15S2017O1N001)	-	1. séance	-	Reference	English	Chairperson	MP	notMinister	LAREM	La République en Marche	Coalition	Centre	PA332747	de Rugy, François	M	1973	
ParlaMint-FR-en_2017-07-03-O1001	ParlaMint-FR_2017-07-03-O1001.u7	Proceedings of the debates in plenary sitting of the Assemblée Nationale, sitting: 1, 03/07/2017	2017-07-03	Lower house	15e législature	Congrès du Parlement du 3 juillet 2017 (CRSANR5L15S2017O1N001)	-	1. séance	-	Reference	English	Chairperson	MP	notMinister	LAREM	La République en Marche	Coalition	Centre	PA332747	de Rugy, François	M	1973	
ParlaMint-FR-en_2017-07-03-O1001	ParlaMint-FR_2017-07-03-O1001.u8	Proceedings of the debates in plenary sitting of the Assemblée Nationale, sitting: 1, 03/07/2017	2017-07-03	Lower house	15e législature	Congrès du Parlement du 3 juillet 2017 (CRSANR5L15S2017O1N001)	-	1. séance	-	Reference	English	Regular	MP	notMinister	LAREM	La République en Marche	Coalition	Centre	PA606171	Ferrand, Richard	M	1962	
ParlaMint-FR-en_2017-07-03-O1001	ParlaMint-FR_2017-07-03-O1001.u9	Proceedings of the debates in plenary sitting of the Assemblée Nationale, sitting: 1, 03/07/2017	2017-07-03	Lower house	15e législature	Congrès du Parlement du 3 juillet 2017 (CRSANR5L15S2017O1N001)	-	1. séance	-	Reference	English	Regular	MP	notMinister	LAREM	La République en Marche	Coalition	Centre	PA332747	de Rugy, François	M	1973	
ParlaMint-FR-en_2017-07-03-O1001	ParlaMint-FR_2017-07-03-O1001.u10	Proceedings of the debates in plenary sitting of the Assemblée Nationale, sitting: 1, 03/07/2017	2017-07-03	Lower house	15e législature	Congrès du Parlement du 3 juillet 2017 (CRSANR5L15S2017O1N001)	-	1. séance	-	Reference	English	Guest	notMP	notMinister	-	-	-	-	PA-100799	Retailleau, Bruno	M	1960	
