Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2015-07-09-ps2013-029-07-002-033	ParlaMint-CZ_2015-07-09-ps2013-029-07-002-033.u1	Parliament of the Czech Republic, Chamber of Deputies, 2015-07-09	2015-07-09	Lower house	ps2013	-	ps2013/029	ps2013/029/07	ps2013/029/033	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2015-07-09-ps2013-029-07-002-033	ParlaMint-CZ_2015-07-09-ps2013-029-07-002-033.u2	Parliament of the Czech Republic, Chamber of Deputies, 2015-07-09	2015-07-09	Lower house	ps2013	-	ps2013/029	ps2013/029/07	ps2013/029/033	Reference	English	Regular	MP	Minister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	MartinStropnicky.1956	Stropnický, Martin	M	1956	
ParlaMint-CZ-en_2015-07-09-ps2013-029-07-002-033	ParlaMint-CZ_2015-07-09-ps2013-029-07-002-033.u3	Parliament of the Czech Republic, Chamber of Deputies, 2015-07-09	2015-07-09	Lower house	ps2013	-	ps2013/029	ps2013/029/07	ps2013/029/033	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2015-07-09-ps2013-029-07-002-033	ParlaMint-CZ_2015-07-09-ps2013-029-07-002-033.u4	Parliament of the Czech Republic, Chamber of Deputies, 2015-07-09	2015-07-09	Lower house	ps2013	-	ps2013/029	ps2013/029/07	ps2013/029/033	Reference	English	Regular	MP	Minister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	MartinStropnicky.1956	Stropnický, Martin	M	1956	
ParlaMint-CZ-en_2015-07-09-ps2013-029-07-002-033	ParlaMint-CZ_2015-07-09-ps2013-029-07-002-033.u5	Parliament of the Czech Republic, Chamber of Deputies, 2015-07-09	2015-07-09	Lower house	ps2013	-	ps2013/029	ps2013/029/07	ps2013/029/033	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2015-07-09-ps2013-029-07-002-033	ParlaMint-CZ_2015-07-09-ps2013-029-07-002-033.u6	Parliament of the Czech Republic, Chamber of Deputies, 2015-07-09	2015-07-09	Lower house	ps2013	-	ps2013/029	ps2013/029/07	ps2013/029/033	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	VaclavKlucka.1953	Klučka, Václav	M	1953	
ParlaMint-CZ-en_2015-07-09-ps2013-029-07-002-033	ParlaMint-CZ_2015-07-09-ps2013-029-07-002-033.u7	Parliament of the Czech Republic, Chamber of Deputies, 2015-07-09	2015-07-09	Lower house	ps2013	-	ps2013/029	ps2013/029/07	ps2013/029/033	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2015-07-09-ps2013-029-07-002-033	ParlaMint-CZ_2015-07-09-ps2013-029-07-002-033.u8	Parliament of the Czech Republic, Chamber of Deputies, 2015-07-09	2015-07-09	Lower house	ps2013	-	ps2013/029	ps2013/029/07	ps2013/029/033	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	PavelPlzak.1960	Plzák, Pavel	M	1960	
ParlaMint-CZ-en_2015-07-09-ps2013-029-07-002-033	ParlaMint-CZ_2015-07-09-ps2013-029-07-002-033.u9	Parliament of the Czech Republic, Chamber of Deputies, 2015-07-09	2015-07-09	Lower house	ps2013	-	ps2013/029	ps2013/029/07	ps2013/029/033	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2015-07-09-ps2013-029-07-002-033	ParlaMint-CZ_2015-07-09-ps2013-029-07-002-033.u10	Parliament of the Czech Republic, Chamber of Deputies, 2015-07-09	2015-07-09	Lower house	ps2013	-	ps2013/029	ps2013/029/07	ps2013/029/033	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	JanaCernochova.1973	Černochová, Jana	F	1973	
ParlaMint-CZ-en_2015-07-09-ps2013-029-07-002-033	ParlaMint-CZ_2015-07-09-ps2013-029-07-002-033.u11	Parliament of the Czech Republic, Chamber of Deputies, 2015-07-09	2015-07-09	Lower house	ps2013	-	ps2013/029	ps2013/029/07	ps2013/029/033	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2015-07-09-ps2013-029-07-002-033	ParlaMint-CZ_2015-07-09-ps2013-029-07-002-033.u12	Parliament of the Czech Republic, Chamber of Deputies, 2015-07-09	2015-07-09	Lower house	ps2013	-	ps2013/029	ps2013/029/07	ps2013/029/033	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	JanaCernochova.1973	Černochová, Jana	F	1973	
ParlaMint-CZ-en_2015-07-09-ps2013-029-07-002-033	ParlaMint-CZ_2015-07-09-ps2013-029-07-002-033.u13	Parliament of the Czech Republic, Chamber of Deputies, 2015-07-09	2015-07-09	Lower house	ps2013	-	ps2013/029	ps2013/029/07	ps2013/029/033	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2015-07-09-ps2013-029-07-002-033	ParlaMint-CZ_2015-07-09-ps2013-029-07-002-033.u14	Parliament of the Czech Republic, Chamber of Deputies, 2015-07-09	2015-07-09	Lower house	ps2013	-	ps2013/029	ps2013/029/07	ps2013/029/033	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	JanaCernochova.1973	Černochová, Jana	F	1973	
ParlaMint-CZ-en_2015-07-09-ps2013-029-07-002-033	ParlaMint-CZ_2015-07-09-ps2013-029-07-002-033.u15	Parliament of the Czech Republic, Chamber of Deputies, 2015-07-09	2015-07-09	Lower house	ps2013	-	ps2013/029	ps2013/029/07	ps2013/029/033	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2015-07-09-ps2013-029-07-002-033	ParlaMint-CZ_2015-07-09-ps2013-029-07-002-033.u16	Parliament of the Czech Republic, Chamber of Deputies, 2015-07-09	2015-07-09	Lower house	ps2013	-	ps2013/029	ps2013/029/07	ps2013/029/033	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	JanaCernochova.1973	Černochová, Jana	F	1973	
ParlaMint-CZ-en_2015-07-09-ps2013-029-07-002-033	ParlaMint-CZ_2015-07-09-ps2013-029-07-002-033.u17	Parliament of the Czech Republic, Chamber of Deputies, 2015-07-09	2015-07-09	Lower house	ps2013	-	ps2013/029	ps2013/029/07	ps2013/029/033	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
