Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2014-09-16-ps2013-017-01-000-000	ParlaMint-CZ_2014-09-16-ps2013-017-01-000-000.u1	Parliament of the Czech Republic, Chamber of Deputies, 2014-09-16	2014-09-16	Lower house	ps2013	-	ps2013/017	ps2013/017/01	ps2013/017/000	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2014-09-16-ps2013-017-01-000-000	ParlaMint-CZ_2014-09-16-ps2013-017-01-000-000.u2	Parliament of the Czech Republic, Chamber of Deputies, 2014-09-16	2014-09-16	Lower house	ps2013	-	ps2013/017	ps2013/017/01	ps2013/017/000	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JaroslavKrakora.1955	Krákora, Jaroslav	M	1955	
ParlaMint-CZ-en_2014-09-16-ps2013-017-01-000-000	ParlaMint-CZ_2014-09-16-ps2013-017-01-000-000.u3	Parliament of the Czech Republic, Chamber of Deputies, 2014-09-16	2014-09-16	Lower house	ps2013	-	ps2013/017	ps2013/017/01	ps2013/017/000	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2014-09-16-ps2013-017-01-000-000	ParlaMint-CZ_2014-09-16-ps2013-017-01-000-000.u4	Parliament of the Czech Republic, Chamber of Deputies, 2014-09-16	2014-09-16	Lower house	ps2013	-	ps2013/017	ps2013/017/01	ps2013/017/000	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JaroslavKrakora.1955	Krákora, Jaroslav	M	1955	
ParlaMint-CZ-en_2014-09-16-ps2013-017-01-000-000	ParlaMint-CZ_2014-09-16-ps2013-017-01-000-000.u5	Parliament of the Czech Republic, Chamber of Deputies, 2014-09-16	2014-09-16	Lower house	ps2013	-	ps2013/017	ps2013/017/01	ps2013/017/000	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2014-09-16-ps2013-017-01-000-000	ParlaMint-CZ_2014-09-16-ps2013-017-01-000-000.u6	Parliament of the Czech Republic, Chamber of Deputies, 2014-09-16	2014-09-16	Lower house	ps2013	-	ps2013/017	ps2013/017/01	ps2013/017/000	Reference	English	Regular	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	MiroslavKalousek.1960	Kalousek, Miroslav	M	1960	
ParlaMint-CZ-en_2014-09-16-ps2013-017-01-000-000	ParlaMint-CZ_2014-09-16-ps2013-017-01-000-000.u7	Parliament of the Czech Republic, Chamber of Deputies, 2014-09-16	2014-09-16	Lower house	ps2013	-	ps2013/017	ps2013/017/01	ps2013/017/000	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2014-09-16-ps2013-017-01-000-000	ParlaMint-CZ_2014-09-16-ps2013-017-01-000-000.u8	Parliament of the Czech Republic, Chamber of Deputies, 2014-09-16	2014-09-16	Lower house	ps2013	-	ps2013/017	ps2013/017/01	ps2013/017/000	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	VlastaBohdalova.1957	Bohdalová, Vlasta	F	1957	
ParlaMint-CZ-en_2014-09-16-ps2013-017-01-000-000	ParlaMint-CZ_2014-09-16-ps2013-017-01-000-000.u9	Parliament of the Czech Republic, Chamber of Deputies, 2014-09-16	2014-09-16	Lower house	ps2013	-	ps2013/017	ps2013/017/01	ps2013/017/000	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2014-09-16-ps2013-017-01-000-000	ParlaMint-CZ_2014-09-16-ps2013-017-01-000-000.u10	Parliament of the Czech Republic, Chamber of Deputies, 2014-09-16	2014-09-16	Lower house	ps2013	-	ps2013/017	ps2013/017/01	ps2013/017/000	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	JanaCernochova.1973	Černochová, Jana	F	1973	
