Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2014-01-21-ps2013-005-01-000-999	ParlaMint-CZ_2014-01-21-ps2013-005-01-000-999.u1	Parliament of the Czech Republic, Chamber of Deputies, 2014-01-21	2014-01-21	Lower house	ps2013	-	ps2013/005	ps2013/005/01	ps2013/005/999	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	-	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2014-01-21-ps2013-005-01-000-999	ParlaMint-CZ_2014-01-21-ps2013-005-01-000-999.u2	Parliament of the Czech Republic, Chamber of Deputies, 2014-01-21	2014-01-21	Lower house	ps2013	-	ps2013/005	ps2013/005/01	ps2013/005/999	Reference	English	Regular	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	-	Centre-right	MiroslavKalousek.1960	Kalousek, Miroslav	M	1960	
ParlaMint-CZ-en_2014-01-21-ps2013-005-01-000-999	ParlaMint-CZ_2014-01-21-ps2013-005-01-000-999.u3	Parliament of the Czech Republic, Chamber of Deputies, 2014-01-21	2014-01-21	Lower house	ps2013	-	ps2013/005	ps2013/005/01	ps2013/005/999	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	-	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2014-01-21-ps2013-005-01-000-999	ParlaMint-CZ_2014-01-21-ps2013-005-01-000-999.u4	Parliament of the Czech Republic, Chamber of Deputies, 2014-01-21	2014-01-21	Lower house	ps2013	-	ps2013/005	ps2013/005/01	ps2013/005/999	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	-	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2014-01-21-ps2013-005-01-000-999	ParlaMint-CZ_2014-01-21-ps2013-005-01-000-999.u5	Parliament of the Czech Republic, Chamber of Deputies, 2014-01-21	2014-01-21	Lower house	ps2013	-	ps2013/005	ps2013/005/01	ps2013/005/999	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	-	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2014-01-21-ps2013-005-01-000-999	ParlaMint-CZ_2014-01-21-ps2013-005-01-000-999.u6	Parliament of the Czech Republic, Chamber of Deputies, 2014-01-21	2014-01-21	Lower house	ps2013	-	ps2013/005	ps2013/005/01	ps2013/005/999	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	-	Centre to centre-right	JaroslavFaltynek.1962	Faltýnek, Jaroslav	M	1962	
ParlaMint-CZ-en_2014-01-21-ps2013-005-01-000-999	ParlaMint-CZ_2014-01-21-ps2013-005-01-000-999.u7	Parliament of the Czech Republic, Chamber of Deputies, 2014-01-21	2014-01-21	Lower house	ps2013	-	ps2013/005	ps2013/005/01	ps2013/005/999	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	-	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2014-01-21-ps2013-005-01-000-999	ParlaMint-CZ_2014-01-21-ps2013-005-01-000-999.u8	Parliament of the Czech Republic, Chamber of Deputies, 2014-01-21	2014-01-21	Lower house	ps2013	-	ps2013/005	ps2013/005/01	ps2013/005/999	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2014-01-21-ps2013-005-01-000-999	ParlaMint-CZ_2014-01-21-ps2013-005-01-000-999.u9	Parliament of the Czech Republic, Chamber of Deputies, 2014-01-21	2014-01-21	Lower house	ps2013	-	ps2013/005	ps2013/005/01	ps2013/005/999	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	-	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2014-01-21-ps2013-005-01-000-999	ParlaMint-CZ_2014-01-21-ps2013-005-01-000-999.u10	Parliament of the Czech Republic, Chamber of Deputies, 2014-01-21	2014-01-21	Lower house	ps2013	-	ps2013/005	ps2013/005/01	ps2013/005/999	Reference	English	Regular	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	-	Centre-right	MiroslavKalousek.1960	Kalousek, Miroslav	M	1960	
ParlaMint-CZ-en_2014-01-21-ps2013-005-01-000-999	ParlaMint-CZ_2014-01-21-ps2013-005-01-000-999.u11	Parliament of the Czech Republic, Chamber of Deputies, 2014-01-21	2014-01-21	Lower house	ps2013	-	ps2013/005	ps2013/005/01	ps2013/005/999	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	-	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2014-01-21-ps2013-005-01-000-999	ParlaMint-CZ_2014-01-21-ps2013-005-01-000-999.u12	Parliament of the Czech Republic, Chamber of Deputies, 2014-01-21	2014-01-21	Lower house	ps2013	-	ps2013/005	ps2013/005/01	ps2013/005/999	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	-	Centre-right to right	ZbynekStanjura.1964	Stanjura, Zbyněk	M	1964	
