Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2014-09-17-ps2013-017-02-006-014	ParlaMint-CZ_2014-09-17-ps2013-017-02-006-014.u1	Parliament of the Czech Republic, Chamber of Deputies, 2014-09-17	2014-09-17	Lower house	ps2013	-	ps2013/017	ps2013/017/02	ps2013/017/014	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2014-09-17-ps2013-017-02-006-014	ParlaMint-CZ_2014-09-17-ps2013-017-02-006-014.u2	Parliament of the Czech Republic, Chamber of Deputies, 2014-09-17	2014-09-17	Lower house	ps2013	-	ps2013/017	ps2013/017/02	ps2013/017/014	Reference	English	Regular	notMP	Minister	-	-	-	-	MichaelaMarksova.1969	Marksová, Michaela	F	1969	
ParlaMint-CZ-en_2014-09-17-ps2013-017-02-006-014	ParlaMint-CZ_2014-09-17-ps2013-017-02-006-014.u3	Parliament of the Czech Republic, Chamber of Deputies, 2014-09-17	2014-09-17	Lower house	ps2013	-	ps2013/017	ps2013/017/02	ps2013/017/014	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2014-09-17-ps2013-017-02-006-014	ParlaMint-CZ_2014-09-17-ps2013-017-02-006-014.u4	Parliament of the Czech Republic, Chamber of Deputies, 2014-09-17	2014-09-17	Lower house	ps2013	-	ps2013/017	ps2013/017/02	ps2013/017/014	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	AdolfBeznoska.1961	Beznoska, Adolf	M	1961	
ParlaMint-CZ-en_2014-09-17-ps2013-017-02-006-014	ParlaMint-CZ_2014-09-17-ps2013-017-02-006-014.u5	Parliament of the Czech Republic, Chamber of Deputies, 2014-09-17	2014-09-17	Lower house	ps2013	-	ps2013/017	ps2013/017/02	ps2013/017/014	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2014-09-17-ps2013-017-02-006-014	ParlaMint-CZ_2014-09-17-ps2013-017-02-006-014.u6	Parliament of the Czech Republic, Chamber of Deputies, 2014-09-17	2014-09-17	Lower house	ps2013	-	ps2013/017	ps2013/017/02	ps2013/017/014	Reference	English	Regular	MP	notMinister	Úsvit	Political group of Usvit - Narodni Koalice	Opposition	Far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2014-09-17-ps2013-017-02-006-014	ParlaMint-CZ_2014-09-17-ps2013-017-02-006-014.u7	Parliament of the Czech Republic, Chamber of Deputies, 2014-09-17	2014-09-17	Lower house	ps2013	-	ps2013/017	ps2013/017/02	ps2013/017/014	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2014-09-17-ps2013-017-02-006-014	ParlaMint-CZ_2014-09-17-ps2013-017-02-006-014.u8	Parliament of the Czech Republic, Chamber of Deputies, 2014-09-17	2014-09-17	Lower house	ps2013	-	ps2013/017	ps2013/017/02	ps2013/017/014	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	ZbynekStanjura.1964	Stanjura, Zbyněk	M	1964	
ParlaMint-CZ-en_2014-09-17-ps2013-017-02-006-014	ParlaMint-CZ_2014-09-17-ps2013-017-02-006-014.u9	Parliament of the Czech Republic, Chamber of Deputies, 2014-09-17	2014-09-17	Lower house	ps2013	-	ps2013/017	ps2013/017/02	ps2013/017/014	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2014-09-17-ps2013-017-02-006-014	ParlaMint-CZ_2014-09-17-ps2013-017-02-006-014.u10	Parliament of the Czech Republic, Chamber of Deputies, 2014-09-17	2014-09-17	Lower house	ps2013	-	ps2013/017	ps2013/017/02	ps2013/017/014	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	ZbynekStanjura.1964	Stanjura, Zbyněk	M	1964	
