Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NL-en_2014-12-18-tweedekamer-71	ParlaMint-NL_2014-12-18-tweedekamer-71.u1	Report of the meeting of the Dutch Lower House, Meeting 39, Session 71 (2014-12-18)	2014-12-18	Lower house	Meeting of the 28th Tweede Kamer	Session 71	Meeting 39	Sitting 2014-12-18	-	Reference	English	Chairperson	MP	notMinister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	AnouchkavanMiltenburg	van Miltenburg, Anouchka	F	1967	
ParlaMint-NL-en_2014-12-18-tweedekamer-71	ParlaMint-NL_2014-12-18-tweedekamer-71.u2	Report of the meeting of the Dutch Lower House, Meeting 39, Session 71 (2014-12-18)	2014-12-18	Lower house	Meeting of the 28th Tweede Kamer	Session 71	Meeting 39	Sitting 2014-12-18	-	Reference	English	Regular	notMP	Minister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	MarkRutte	Rutte, Mark	M	1967	
ParlaMint-NL-en_2014-12-18-tweedekamer-71	ParlaMint-NL_2014-12-18-tweedekamer-71.u3	Report of the meeting of the Dutch Lower House, Meeting 39, Session 71 (2014-12-18)	2014-12-18	Lower house	Meeting of the 28th Tweede Kamer	Session 71	Meeting 39	Sitting 2014-12-18	-	Reference	English	Chairperson	MP	notMinister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	AnouchkavanMiltenburg	van Miltenburg, Anouchka	F	1967	
ParlaMint-NL-en_2014-12-18-tweedekamer-71	ParlaMint-NL_2014-12-18-tweedekamer-71.u4	Report of the meeting of the Dutch Lower House, Meeting 39, Session 71 (2014-12-18)	2014-12-18	Lower house	Meeting of the 28th Tweede Kamer	Session 71	Meeting 39	Sitting 2014-12-18	-	Reference	English	Regular	notMP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	DiederikSamsom	Samsom, Diederik	M	1971	
ParlaMint-NL-en_2014-12-18-tweedekamer-71	ParlaMint-NL_2014-12-18-tweedekamer-71.u5	Report of the meeting of the Dutch Lower House, Meeting 39, Session 71 (2014-12-18)	2014-12-18	Lower house	Meeting of the 28th Tweede Kamer	Session 71	Meeting 39	Sitting 2014-12-18	-	Reference	English	Regular	notMP	notMinister	CDA	Christen-Democratisch Appèl	-	Centre to centre-right	SybrandVanHaersmaBuma	Van Haersma Buma, Sybrand	M	1965	
ParlaMint-NL-en_2014-12-18-tweedekamer-71	ParlaMint-NL_2014-12-18-tweedekamer-71.u6	Report of the meeting of the Dutch Lower House, Meeting 39, Session 71 (2014-12-18)	2014-12-18	Lower house	Meeting of the 28th Tweede Kamer	Session 71	Meeting 39	Sitting 2014-12-18	-	Reference	English	Regular	notMP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	DiederikSamsom	Samsom, Diederik	M	1971	
ParlaMint-NL-en_2014-12-18-tweedekamer-71	ParlaMint-NL_2014-12-18-tweedekamer-71.u7	Report of the meeting of the Dutch Lower House, Meeting 39, Session 71 (2014-12-18)	2014-12-18	Lower house	Meeting of the 28th Tweede Kamer	Session 71	Meeting 39	Sitting 2014-12-18	-	Reference	English	Regular	notMP	notMinister	CDA	Christen-Democratisch Appèl	-	Centre to centre-right	SybrandVanHaersmaBuma	Van Haersma Buma, Sybrand	M	1965	
ParlaMint-NL-en_2014-12-18-tweedekamer-71	ParlaMint-NL_2014-12-18-tweedekamer-71.u8	Report of the meeting of the Dutch Lower House, Meeting 39, Session 71 (2014-12-18)	2014-12-18	Lower house	Meeting of the 28th Tweede Kamer	Session 71	Meeting 39	Sitting 2014-12-18	-	Reference	English	Regular	notMP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	DiederikSamsom	Samsom, Diederik	M	1971	
ParlaMint-NL-en_2014-12-18-tweedekamer-71	ParlaMint-NL_2014-12-18-tweedekamer-71.u9	Report of the meeting of the Dutch Lower House, Meeting 39, Session 71 (2014-12-18)	2014-12-18	Lower house	Meeting of the 28th Tweede Kamer	Session 71	Meeting 39	Sitting 2014-12-18	-	Reference	English	Regular	notMP	notMinister	CDA	Christen-Democratisch Appèl	-	Centre to centre-right	SybrandVanHaersmaBuma	Van Haersma Buma, Sybrand	M	1965	
ParlaMint-NL-en_2014-12-18-tweedekamer-71	ParlaMint-NL_2014-12-18-tweedekamer-71.u10	Report of the meeting of the Dutch Lower House, Meeting 39, Session 71 (2014-12-18)	2014-12-18	Lower house	Meeting of the 28th Tweede Kamer	Session 71	Meeting 39	Sitting 2014-12-18	-	Reference	English	Regular	notMP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	DiederikSamsom	Samsom, Diederik	M	1971	
